"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","997.5","1007.2","999.4","2021-06-10 00:01","995.0","2021-06-10 16:04","29.6","33.9","2021-06-10 11:31","25.9","2021-06-10 04:49","23.0","69","51","2021-06-10 11:19","1.6","350","8.6","360","2021-06-10 14:20","0.0","0.0","0.0","...","0.0","...","9.6","70.8","26.55","16.3","-5.6","11","2021-06-10 12:00","6.3"
"11","998.2","1007.9","1000.9","2021-06-11 23:21","996.4","2021-06-11 16:06","29.7","33.4","2021-06-11 15:00","25.7","2021-06-11 05:07","23.0","68","53","2021-06-11 13:24","1.4","10","9.3","330","2021-06-11 15:02","T","0.2","T","2021-06-11 00:35","T","2021-06-11 00:35","9.1","67.1","24.55","16.8","3.8","10","2021-06-11 14:00","6.9"
"12","1001.0","1010.7","1003.4","2021-06-12 21:42","999.1","2021-06-12 16:28","29.1","34.1","2021-06-12 14:09","24.6","2021-06-12 20:50","24.0","75","51","2021-06-12 13:47","1.3","220","12.0","240","2021-06-12 18:27","7.5","3.1","3.5","2021-06-12 20:34","5.0","2021-06-12 20:34","7.3","53.8","24.21","15.5","-6.1","9","2021-06-12 14:00","7.0"
"13","1000.5","1010.3","1002.7","2021-06-13 00:01","997.6","2021-06-13 16:04","29.0","33.9","2021-06-13 12:27","24.5","2021-06-13 05:10","24.0","76","56","2021-06-13 12:01","1.4","230","7.1","260","2021-06-13 13:03","0.0","0.0","0.0","...","0.0","...","10.1","74.4","26.71","17.0","5.7","12","2021-06-13 13:00","3.6"
"14","997.6","1007.3","1000.4","2021-06-14 00:01","995.6","2021-06-14 16:49","29.7","34.3","2021-06-14 13:22","26.0","2021-06-14 05:37","23.5","70","52","2021-06-14 13:30","1.9","210","8.8","220","2021-06-14 14:36","0.0","0.0","0.0","...","0.0","...","9.3","68.5","26.43","17.4","5.8","11","2021-06-14 12:00","3.4"
"15","995.7","1005.4","996.9","2021-06-15 07:51","994.4","2021-06-15 16:25","30.1","33.7","2021-06-15 10:57","27.5","2021-06-15 03:37","24.1","71","54","2021-06-15 12:51","2.3","190","8.5","250","2021-06-15 15:41","0.0","0.0","0.0","...","0.0","...","6.5","47.9","21.70","16.8","-4.0","10","2021-06-15 13:00","6.5"
"16","997.9","1007.7","999.9","2021-06-16 09:02","994.7","2021-06-16 00:49","28.3","30.8","2021-06-16 16:29","24.2","2021-06-16 09:12","24.2","79","64","2021-06-16 16:35","1.8","200","8.8","170","2021-06-16 09:06","26.0","3.2","7.0","2021-06-16 07:56","14.5","2021-06-16 07:52","1.8","13.3","11.79","14.3","-2.2","9","2021-06-16 13:00","5.8"
"17","998.9","1008.6","1000.3","2021-06-17 08:24","997.6","2021-06-17 15:40","30.0","34.0","2021-06-17 12:57","26.8","2021-06-17 03:59","23.6","69","54","2021-06-17 12:52","2.3","200","8.6","260","2021-06-17 14:45","0.0","0.0","0.0","...","0.0","...","7.0","51.5","23.13","14.3","-1.3","13","2021-06-17 12:00","5.1"
"18","997.6","1007.3","999.3","2021-06-18 08:43","995.3","2021-06-18 16:02","30.1","33.8","2021-06-18 13:34","25.9","2021-06-18 04:36","24.1","71","51","2021-06-18 14:42","2.3","200","9.2","270","2021-06-18 14:32","2.0","0.5","1.5","2021-06-18 04:18","2.0","2021-06-18 04:18","7.0","51.5","21.50","14.6","-5.7","9","2021-06-18 14:00","4.3"
"19","995.7","1005.4","997.5","2021-06-19 00:01","994.1","2021-06-19 15:53","28.5","30.3","2021-06-19 17:37","25.9","2021-06-19 11:02","24.5","80","67","2021-06-19 06:34","1.8","180","8.0","190","2021-06-19 18:21","22.0","4.9","6.0","2021-06-19 10:52","9.0","2021-06-19 08:15","1.9","14.0","10.55","12.3","-0.5","6","2021-06-19 12:00","7.3"
"20","994.2","1003.9","995.8","2021-06-20 09:37","992.5","2021-06-20 17:33","27.2","29.9","2021-06-20 15:47","24.6","2021-06-20 08:26","24.5","86","74","2021-06-20 17:48","1.2","170","7.0","190","2021-06-20 14:50","41.0","5.2","6.5","2021-06-20 08:37","18.5","2021-06-20 07:54","0.9","6.6","8.59","14.1","/","4","2021-06-20 15:00","8.8"
"21","994.8","1004.5","996.5","2021-06-21 22:31","992.9","2021-06-21 03:17","26.0","28.7","2021-06-21 17:20","24.0","2021-06-21 03:39","24.7","93","79","2021-06-21 00:10","1.1","180","6.5","160","2021-06-21 03:08","197.5","13.0","13.0","2021-06-21 03:53","56.0","2021-06-21 03:24","0.1","0.7","4.44","9.8","-3.0","X","2021-06-21 10:00","9.3"
"22","996.0","1005.8","998.0","2021-06-22 21:22","993.2","2021-06-22 02:29","25.5","29.6","2021-06-22 11:21","23.8","2021-06-22 23:31","24.1","92","73","2021-06-22 11:34","1.4","210","9.8","210","2021-06-22 14:01","65.5","11.7","10.0","2021-06-22 12:34","29.0","2021-06-22 12:07","0.6","4.4","7.25","10.5","-1.0","X","2021-06-22 10:00","9.3"
"23","997.4","1007.2","999.1","2021-06-23 22:25","995.7","2021-06-23 03:17","25.8","27.4","2021-06-23 12:59","23.9","2021-06-23 00:01","24.0","90","77","2021-06-23 15:59","0.9","210","6.6","190","2021-06-23 14:07","1.5","4.8","0.5","2021-06-23 00:27","0.5","2021-06-23 00:27","0.0","0.0","7.50","15.9","-1.3","X","2021-06-23 10:00","9.8"
"24","997.7","1007.5","999.0","2021-06-24 22:10","996.1","2021-06-24 15:41","25.9","29.3","2021-06-24 11:19","23.8","2021-06-24 21:22","23.8","89","70","2021-06-24 11:16","0.9","220","6.7","200","2021-06-24 15:58","20.0","3.5","5.0","2021-06-24 16:12","17.5","2021-06-24 15:58","1.2","8.8","9.79","13.8","-0.1","X","2021-06-24 10:00","7.8"
"25","997.5","1007.3","999.0","2021-06-25 22:55","995.6","2021-06-25 16:27","26.8","31.3","2021-06-25 13:21","23.5","2021-06-25 03:35","23.6","84","61","2021-06-25 09:08","1.1","200","7.6","200","2021-06-25 17:43","2.0","1.0","1.5","2021-06-25 18:22","2.0","2021-06-25 18:07","3.6","26.5","17.57","16.3","-3.3","X","2021-06-25 10:00","7.1"
"26","999.0","1008.8","1000.3","2021-06-26 21:58","997.4","2021-06-26 17:28","26.8","29.4","2021-06-26 13:58","24.5","2021-06-26 05:47","24.1","85","73","2021-06-26 10:51","1.2","190","8.2","200","2021-06-26 12:20","4.5","2.7","1.0","2021-06-26 05:28","2.5","2021-06-26 05:01","0.8","5.9","10.49","15.8","-0.6","X","2021-06-26 10:00","9.3"
"27","998.0","1007.8","1000.1","2021-06-27 00:01","995.9","2021-06-27 16:46","27.4","30.4","2021-06-27 10:46","25.3","2021-06-27 12:21","23.9","82","69","2021-06-27 09:44","1.4","180","8.0","190","2021-06-27 15:01","6.0","1.7","2.5","2021-06-27 12:01","3.5","2021-06-27 11:04","1.8","13.3","11.25","14.9","/","X","2021-06-27 10:00","9.1"
"28","997.0","1006.8","998.2","2021-06-28 07:36","995.7","2021-06-28 15:51","26.2","30.0","2021-06-28 12:46","24.2","2021-06-28 06:26","24.6","91","74","2021-06-28 12:18","1.2","200","8.4","240","2021-06-28 13:07","65.0","7.9","6.5","2021-06-28 08:03","16.0","2021-06-28 07:26","0.6","4.4","7.84","11.1","-1.0","X","2021-06-28 10:00","9.1"
"29","997.9","1007.7","999.0","2021-06-29 21:56","996.8","2021-06-29 12:45","25.9","30.4","2021-06-29 12:32","24.5","2021-06-29 07:27","24.6","93","72","2021-06-29 12:36","1.1","160","11.4","240","2021-06-29 12:49","32.0","3.8","5.5","2021-06-29 03:08","11.0","2021-06-29 16:38","0.8","5.9","9.05","12.3","-1.4","7","2021-06-29 13:00","8.8"
"30","998.3","1008.0","999.3","2021-06-30 08:57","997.0","2021-06-30 16:45","28.2","32.3","2021-06-30 14:26","24.3","2021-06-30 05:15","24.2","79","62","2021-06-30 16:07","2.1","220","9.9","210","2021-06-30 11:56","0.0","0.0","0.0","...","0.0","...","4.1","30.2","17.87","15.6","3.8","7","2021-06-30 13:00","5.8"
