"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1004.5","1007.9","1006.3","2021-09-10 00:01","1003.0","2021-09-10 15:54","31.3","35.1","2021-09-10 12:20","28.4","2021-09-10 05:48","23.5","64","48","2021-09-10 12:55","2.7","100","10.5","70","2021-09-10 13:39","0.0","0.0","0.0","...","0.0","...","12.0","97.4","25.78","50.0","-6.5","11","2021-09-10 12:00","3.3"
"11","998.3","1001.7","1003.8","2021-09-11 00:01","995.0","2021-09-11 23:53","29.5","32.7","2021-09-11 11:34","27.0","2021-09-11 06:11","24.0","73","54","2021-09-11 11:31","4.1","110","17.6","120","2021-09-11 23:41","1.5","0.9","0.5","2021-09-11 04:43","0.5","2021-09-11 04:43","2.2","17.9","12.85","52.5","-3.0","6","2021-09-11 12:00","8.5"
"12","993.3","996.7","998.3","2021-09-12 22:06","989.1","2021-09-12 12:58","26.6","28.6","2021-09-12 09:18","25.0","2021-09-12 15:10","24.2","87","71","2021-09-12 23:59","3.6","80","15.5","330","2021-09-12 14:34","87.5","12.8","9.0","2021-09-12 10:31","25.0","2021-09-12 13:07","0.0","0.0","3.83","7.3","/","2","2021-09-12 10:00","10.0"
"13","1001.9","1005.3","1006.1","2021-09-13 23:14","997.5","2021-09-13 00:04","30.3","34.5","2021-09-13 14:27","25.6","2021-09-13 04:27","23.7","69","54","2021-09-13 11:09","2.1","280","13.5","280","2021-09-13 14:56","0.0","0.0","0.0","...","0.0","...","7.2","58.8","17.75","33.8","3.7","7","2021-09-13 11:00","8.0"
"14","1007.2","1010.6","1008.8","2021-09-14 23:15","1005.7","2021-09-14 14:44","30.8","34.7","2021-09-14 14:49","27.1","2021-09-14 05:19","24.6","70","55","2021-09-14 13:09","1.8","310","9.5","310","2021-09-14 13:30","0.0","0.0","0.0","...","0.0","...","5.5","45.0","16.00","32.5","-3.4","6","2021-09-14 14:00","5.5"
"15","1007.3","1010.8","1008.7","2021-09-15 00:07","1005.2","2021-09-15 14:52","29.2","34.3","2021-09-15 14:07","25.1","2021-09-15 02:03","24.7","78","62","2021-09-15 14:04","1.8","90","9.1","80","2021-09-15 17:23","17.5","0.7","9.5","2021-09-15 01:50","17.0","2021-09-15 01:10","6.8","55.8","18.32","26.8","-5.4","7","2021-09-15 14:00","8.3"
"16","1006.0","1009.5","1007.5","2021-09-16 08:13","1004.1","2021-09-16 14:43","28.6","32.7","2021-09-16 11:00","24.8","2021-09-16 05:27","23.8","76","59","2021-09-16 11:01","1.4","140","11.2","300","2021-09-16 11:29","18.5","0.7","13.0","2021-09-16 11:26","18.0","2021-09-16 11:25","4.6","37.8","15.11","25.0","-5.3","8","2021-09-16 13:00","6.5"
"17","1007.1","1010.6","1008.7","2021-09-17 21:06","1005.8","2021-09-17 03:22","28.7","33.6","2021-09-17 10:59","26.4","2021-09-17 05:50","24.3","78","57","2021-09-17 11:01","1.6","170","8.7","40","2021-09-17 13:06","22.0","1.4","7.5","2021-09-17 14:15","22.0","2021-09-17 14:11","5.2","42.8","15.13","19.0","-4.3","7","2021-09-17 11:00","6.0"
"18","1008.5","1012.0","1009.8","2021-09-18 08:05","1007.2","2021-09-18 14:28","29.3","33.8","2021-09-18 12:14","26.2","2021-09-18 05:36","24.8","77","59","2021-09-18 11:08","2.3","80","10.4","80","2021-09-18 13:36","0.0","0.0","0.0","...","0.0","...","7.8","64.4","20.45","29.0","5.1","8","2021-09-18 13:00","4.5"
"19","1008.0","1011.5","1009.3","2021-09-19 08:47","1006.2","2021-09-19 14:41","30.4","34.8","2021-09-19 13:23","27.0","2021-09-19 06:00","24.3","71","53","2021-09-19 13:05","1.5","120","6.7","80","2021-09-19 00:16","0.0","0.0","0.0","...","0.0","...","8.2","67.8","19.54","25.8","4.4","7","2021-09-19 12:00","3.3"
"20","1007.1","1010.5","1009.0","2021-09-20 08:04","1004.5","2021-09-20 15:37","30.7","35.4","2021-09-20 12:38","27.2","2021-09-20 05:31","23.9","68","47","2021-09-20 12:51","1.4","160","7.5","360","2021-09-20 13:50","0.0","0.0","0.0","...","0.0","...","8.8","72.9","22.02","16.3","4.7","9","2021-09-20 12:00","4.5"
"21","1006.4","1009.9","1008.0","2021-09-21 08:43","1004.2","2021-09-21 15:27","29.8","34.8","2021-09-21 14:02","27.3","2021-09-21 05:49","23.7","71","52","2021-09-21 14:00","1.4","160","10.8","160","2021-09-21 16:20","0.0","0.0","0.0","...","0.0","...","5.2","43.2","16.10","30.3","4.0","7","2021-09-21 12:00","8.8"
"22","1008.6","1012.0","1010.8","2021-09-22 20:28","1007.1","2021-09-22 03:09","29.9","34.7","2021-09-22 14:16","26.3","2021-09-22 05:25","23.1","68","50","2021-09-22 11:34","1.6","160","6.6","350","2021-09-22 13:33","0.0","0.0","0.0","...","0.0","...","7.5","62.4","20.40","26.3","5.3","7","2021-09-22 11:00","4.3"
"23","1010.7","1014.2","1012.5","2021-09-23 21:29","1009.1","2021-09-23 14:53","30.3","34.4","2021-09-23 11:49","26.7","2021-09-23 06:29","23.3","67","50","2021-09-23 11:44","2.6","90","10.6","110","2021-09-23 14:09","0.0","0.0","0.0","...","0.0","...","10.8","90.0","23.64","52.5","6.1","9","2021-09-23 12:00","4.3"
"24","1011.4","1014.8","1012.5","2021-09-24 07:59","1010.2","2021-09-24 13:48","29.2","32.8","2021-09-24 11:11","27.1","2021-09-24 21:15","24.0","74","61","2021-09-24 09:54","3.1","90","12.3","80","2021-09-24 12:49","0.0","0.0","0.0","...","0.0","...","9.4","78.5","22.95","45.0","-6.6","9","2021-09-24 13:00","5.0"
"25","1010.4","1013.9","1011.8","2021-09-25 10:19","1009.4","2021-09-25 15:13","28.4","31.4","2021-09-25 13:14","26.8","2021-09-25 23:35","22.7","72","57","2021-09-25 13:16","3.3","90","12.5","90","2021-09-25 11:15","T","0.3","T","2021-09-25 00:09","T","2021-09-25 00:09","8.5","71.2","21.26","27.5","5.5","8","2021-09-25 13:00","3.5"
"26","1009.0","1012.4","1010.2","2021-09-26 00:01","1007.2","2021-09-26 14:19","28.2","31.6","2021-09-26 12:32","25.9","2021-09-26 05:28","23.5","76","63","2021-09-26 12:36","3.1","90","12.6","80","2021-09-26 13:35","0.0","0.0","0.0","...","0.0","...","10.3","86.4","23.00","23.8","4.4","8","2021-09-26 12:00","3.0"
"27","1007.1","1010.6","1008.8","2021-09-27 00:03","1005.5","2021-09-27 14:32","28.6","31.8","2021-09-27 12:28","26.9","2021-09-27 04:33","24.0","76","60","2021-09-27 12:56","2.9","80","11.6","60","2021-09-27 13:40","0.0","0.0","0.0","...","0.0","...","9.5","79.9","22.91","38.8","6.2","9","2021-09-27 12:00","3.0"
"28","1005.8","1009.3","1007.3","2021-09-28 00:01","1004.2","2021-09-28 14:26","28.2","31.7","2021-09-28 12:55","26.1","2021-09-28 06:33","22.9","74","52","2021-09-28 12:39","2.4","80","10.3","100","2021-09-28 15:29","0.0","0.0","0.0","...","0.0","...","9.6","80.9","21.05","32.5","6.0","8","2021-09-28 12:00","2.5"
"29","1004.2","1007.7","1005.9","2021-09-29 07:43","1002.4","2021-09-29 13:51","28.2","33.7","2021-09-29 12:24","23.7","2021-09-29 05:52","22.2","71","46","2021-09-29 12:01","1.5","170","7.0","310","2021-09-29 14:50","0.0","0.0","0.0","...","0.0","...","11.0","92.9","22.96","31.3","5.1","8","2021-09-29 12:00","1.0"
"30","1004.8","1008.3","1006.6","2021-09-30 21:15","1003.0","2021-09-30 14:43","28.7","34.3","2021-09-30 14:00","24.5","2021-09-30 05:43","22.9","72","52","2021-09-30 11:04","1.9","90","9.4","90","2021-09-30 18:58","0.0","0.0","0.0","...","0.0","...","8.7","73.6","20.07","18.8","4.8","8","2021-09-30 13:00","3.0"
