"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"13","1003.4","...","1004.9","2019-01-13 09:09","1002.0","2019-01-13 14:23","16.9","18.6","2019-01-13 10:41","16.3","2019-01-13 05:56","...","85","77","2019-01-13 10:41","2.4","27","11.0","52","2019-01-13 23:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1001.6","...","1003.7","2019-01-14 07:49","999.4","2019-01-14 14:18","18.3","21.0","2019-01-14 13:33","16.1","2019-01-14 04:15","...","74","61","2019-01-14 13:33","3.5","62","13.3","93","2019-01-14 11:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1002.2","...","1004.6","2019-01-15 22:15","1000.2","2019-01-15 01:13","18.3","20.6","2019-01-15 11:44","15.8","2019-01-16 00:00","...","87","78","2019-01-15 00:01","1.8","21","10.3","36","2019-01-15 18:30","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.2","...","1006.3","2019-01-16 08:15","1001.2","2019-01-16 14:37","15.0","16.1","2019-01-16 01:04","13.7","2019-01-16 23:30","...","91","83","2019-01-16 12:41","2.5","49","11.3","81","2019-01-16 09:31","15.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1006.3","...","1008.0","2019-01-17 22:37","1004.1","2019-01-17 04:16","13.5","14.1","2019-01-17 14:43","12.7","2019-01-17 02:46","...","85","72","2019-01-17 23:31","2.7","36","11.4","39","2019-01-17 23:59","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1004.5","...","1007.6","2019-01-18 00:19","1001.6","2019-01-18 15:02","16.5","20.1","2019-01-18 14:26","13.3","2019-01-18 03:02","...","58","49","2019-01-18 14:09","3.8","68","13.5","98","2019-01-18 10:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1003.2","...","1005.3","2019-01-19 09:15","1001.7","2019-01-19 23:32","17.3","21.1","2019-01-19 14:06","14.1","2019-01-19 06:52","...","76","55","2019-01-19 14:06","0.9","313","4.4","3","2019-01-19 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1003.9","...","1007.1","2019-01-20 23:55","1001.8","2019-01-20 04:49","16.4","19.8","2019-01-20 10:50","12.8","2019-01-20 23:59","...","86","72","2019-01-20 10:10","2.0","42","11.5","26","2019-01-20 22:57","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1005.6","...","1007.3","2019-01-21 08:27","1003.5","2019-01-21 13:26","13.4","15.3","2019-01-21 12:47","12.1","2019-01-21 03:59","...","86","76","2019-01-21 12:52","2.2","51","10.4","45","2019-01-21 00:08","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1005.2","...","1006.7","2019-01-22 10:48","1004.0","2019-01-22 04:56","12.6","13.3","2019-01-22 01:33","11.7","2019-01-22 23:05","...","73","57","2019-01-22 18:00","2.3","29","8.9","31","2019-01-22 13:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1003.4","...","1004.8","2019-01-24 00:00","1001.8","2019-01-23 14:04","14.6","17.5","2019-01-23 13:59","11.6","2019-01-23 03:56","...","63","55","2019-01-23 14:00","2.9","69","11.2","82","2019-01-23 10:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1003.3","...","1005.4","2019-01-24 09:47","1001.5","2019-01-24 15:39","16.1","19.2","2019-01-24 14:35","14.1","2019-01-24 06:31","...","67","56","2019-01-24 14:35","3.1","83","11.4","88","2019-01-24 12:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1004.5","...","1007.5","2019-01-25 23:59","1002.7","2019-01-25 14:21","16.9","20.9","2019-01-25 11:51","14.9","2019-01-25 06:07","...","76","60","2019-01-25 11:32","1.8","51","8.5","27","2019-01-25 15:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1009.0","...","1010.8","2019-01-26 09:36","1007.2","2019-01-26 03:01","13.4","15.6","2019-01-26 00:59","12.2","2019-01-26 14:33","...","64","56","2019-01-26 09:07","3.0","54","11.1","37","2019-01-26 07:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1007.5","...","1010.2","2019-01-27 09:23","1004.6","2019-01-27 23:57","14.0","16.0","2019-01-27 15:01","12.7","2019-01-27 04:24","...","65","59","2019-01-27 01:21","2.9","60","11.1","86","2019-01-27 19:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1004.6","...","1006.7","2019-01-28 09:19","1002.9","2019-01-28 15:07","16.0","20.1","2019-01-28 11:45","12.4","2019-01-28 06:27","...","71","54","2019-01-28 11:46","1.4","82","6.9","80","2019-01-28 20:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1004.4","...","1006.6","2019-01-29 08:51","1002.0","2019-01-29 15:06","18.3","21.9","2019-01-29 13:09","15.5","2019-01-29 05:33","...","68","54","2019-01-29 13:10","2.8","90","12.3","89","2019-01-29 11:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1003.8","...","1006.4","2019-01-30 09:35","1001.5","2019-01-30 23:59","19.3","23.3","2019-01-30 11:28","16.7","2019-01-30 07:10","...","65","44","2019-01-30 10:38","1.0","122","7.5","283","2019-01-30 13:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1003.0","...","1007.6","2019-01-31 23:40","999.8","2019-01-31 04:26","18.7","24.4","2019-01-31 13:09","13.2","2019-01-31 23:09","...","65","49","2019-01-31 13:10","2.0","148","11.6","22","2019-01-31 16:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
