"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.7","...","1011.9","2020-01-01 10:09","1008.0","2020-01-01 21:35","14.8","16.5","2020-01-01 12:03","13.0","2020-01-02 00:00","...","82","75","2020-01-01 12:07","3.0","62","11.8","68","2020-01-01 20:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.3","...","1009.4","2020-01-02 09:34","1005.6","2020-01-02 14:16","18.4","23.5","2020-01-02 14:43","15.2","2020-01-02 05:55","...","71","49","2020-01-02 14:19","2.3","90","10.1","104","2020-01-02 01:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1005.1","...","1008.0","2020-01-03 09:11","1002.7","2020-01-03 15:32","19.2","24.1","2020-01-03 14:32","15.3","2020-01-03 05:56","...","68","48","2020-01-03 14:34","1.1","64","7.0","103","2020-01-03 00:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1003.4","...","1006.0","2020-01-04 09:02","1001.1","2020-01-04 14:48","19.5","24.9","2020-01-04 14:01","15.4","2020-01-04 06:20","...","69","46","2020-01-04 14:15","1.8","89","12.3","64","2020-01-04 20:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1003.6","...","1005.2","2020-01-05 09:35","1002.0","2020-01-05 14:02","20.6","25.0","2020-01-05 12:48","18.4","2020-01-05 04:11","...","72","51","2020-01-05 12:51","2.1","82","11.5","96","2020-01-05 09:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1002.8","...","1005.5","2020-01-06 09:18","1000.3","2020-01-06 23:59","19.0","22.7","2020-01-06 13:11","16.1","2020-01-06 07:22","...","84","68","2020-01-06 11:22","1.0","125","5.1","325","2020-01-06 15:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1000.4","...","1002.6","2020-01-07 10:32","998.3","2020-01-07 14:43","20.4","25.8","2020-01-07 14:47","16.3","2020-01-07 04:53","...","74","47","2020-01-07 14:41","1.2","274","7.0","267","2020-01-07 15:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1003.6","...","1006.5","2020-01-08 09:23","1001.4","2020-01-08 14:30","17.1","19.6","2020-01-08 00:56","14.6","2020-01-08 19:10","...","71","59","2020-01-08 12:26","3.0","69","14.1","54","2020-01-08 15:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1001.8","...","1004.7","2020-01-09 09:15","999.6","2020-01-09 16:22","17.8","22.2","2020-01-09 14:29","15.0","2020-01-10 00:00","...","68","53","2020-01-09 14:11","2.6","77","12.5","97","2020-01-09 01:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","999.3","...","1001.2","2020-01-10 08:43","997.5","2020-01-10 15:31","19.4","24.6","2020-01-10 12:53","16.7","2020-01-10 03:55","...","76","47","2020-01-10 12:53","1.1","139","7.0","323","2020-01-10 12:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","998.8","...","1000.0","2020-01-11 09:47","997.6","2020-01-11 15:26","17.4","20.7","2020-01-11 11:16","16.0","2020-01-11 20:25","...","86","72","2020-01-11 11:17","1.4","33","6.2","18","2020-01-11 16:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1001.5","...","1003.8","2020-01-12 09:49","999.4","2020-01-12 00:17","13.3","16.4","2020-01-12 01:07","12.0","2020-01-12 11:54","...","86","77","2020-01-12 17:14","2.7","35","10.6","37","2020-01-12 05:13","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1001.3","...","1003.7","2020-01-13 10:09","999.1","2020-01-13 20:35","14.4","16.4","2020-01-13 14:46","12.2","2020-01-13 06:32","...","83","75","2020-01-13 03:03","2.1","45","8.6","88","2020-01-13 01:38","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1003.6","...","1005.6","2020-01-14 09:32","1000.4","2020-01-14 00:45","15.7","18.1","2020-01-14 11:04","14.2","2020-01-14 03:42","...","84","71","2020-01-14 14:57","2.0","36","13.4","103","2020-01-14 21:20","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1002.5","...","1004.3","2020-01-15 10:09","1000.2","2020-01-15 14:50","16.8","20.2","2020-01-15 13:23","14.7","2020-01-15 01:54","...","82","68","2020-01-15 13:22","2.7","72","12.8","100","2020-01-15 03:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1001.6","...","1002.9","2020-01-16 09:16","999.1","2020-01-16 14:09","17.0","20.3","2020-01-16 13:41","15.7","2020-01-16 00:54","...","87","71","2020-01-16 13:42","1.2","24","5.8","13","2020-01-16 16:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1003.7","...","1005.3","2020-01-17 23:29","1001.9","2020-01-17 02:38","13.2","16.1","2020-01-17 00:09","11.3","2020-01-17 23:59","...","91","82","2020-01-17 21:28","2.6","8","9.9","41","2020-01-17 07:41","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1004.1","...","1005.8","2020-01-18 09:09","1002.5","2020-01-18 14:46","12.5","13.6","2020-01-18 23:30","11.1","2020-01-18 00:30","...","78","70","2020-01-18 09:18","2.0","48","9.4","31","2020-01-18 14:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1004.5","...","1006.3","2020-01-19 10:39","1002.6","2020-01-19 02:42","13.2","14.1","2020-01-19 14:56","12.6","2020-01-19 12:34","...","87","82","2020-01-19 15:12","1.3","27","7.0","45","2020-01-19 17:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1006.3","...","1007.8","2020-01-20 09:50","1004.3","2020-01-20 15:01","13.9","16.7","2020-01-20 12:48","12.7","2020-01-20 23:26","...","74","64","2020-01-20 12:13","2.1","7","9.8","47","2020-01-20 15:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1005.8","...","1008.4","2020-01-21 09:24","1003.5","2020-01-21 23:57","17.0","21.9","2020-01-21 13:58","13.1","2020-01-21 01:43","...","67","51","2020-01-21 13:47","2.2","68","10.3","101","2020-01-21 10:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1003.0","...","1005.1","2020-01-22 09:25","1001.2","2020-01-22 13:52","18.8","24.6","2020-01-22 12:35","15.7","2020-01-22 01:30","...","76","47","2020-01-22 12:31","0.7","8","5.9","312","2020-01-22 14:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1001.9","...","1003.4","2020-01-23 09:44","1000.3","2020-01-23 15:26","20.1","27.6","2020-01-23 12:37","16.6","2020-01-23 06:25","...","76","50","2020-01-23 12:37","1.0","134","5.6","310","2020-01-23 13:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1003.2","...","1004.6","2020-01-24 09:10","1001.9","2020-01-24 16:04","17.9","19.6","2020-01-24 10:26","17.4","2020-01-24 21:10","...","97","92","2020-01-24 10:31","1.4","11","7.2","45","2020-01-24 21:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1001.1","...","1003.7","2020-01-25 10:25","999.5","2020-01-25 23:53","16.7","17.8","2020-01-25 01:09","15.3","2020-01-25 18:39","...","97","94","2020-01-25 08:38","2.2","29","9.5","45","2020-01-25 21:59","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","996.2","...","999.8","2020-01-26 00:14","993.4","2020-01-26 14:05","15.6","17.0","2020-01-26 13:51","13.6","2020-01-26 18:33","...","97","93","2020-01-26 21:53","2.0","17","10.8","321","2020-01-26 17:42","36.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","998.9","...","1001.2","2020-01-27 23:51","996.6","2020-01-27 04:30","12.8","14.5","2020-01-27 00:23","11.8","2020-01-27 10:48","...","87","75","2020-01-27 19:08","1.3","12","6.7","308","2020-01-27 00:38","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1001.4","...","1004.5","2020-01-28 21:53","998.4","2020-01-28 00:43","11.9","13.0","2020-01-28 00:03","9.8","2020-01-28 20:45","...","79","72","2020-01-28 11:28","2.0","47","9.0","28","2020-01-28 20:22","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1003.7","...","1005.1","2020-01-29 10:01","1002.4","2020-01-29 15:01","10.6","11.5","2020-01-29 03:26","9.3","2020-01-29 23:59","...","70","58","2020-01-29 22:13","1.7","59","7.7","61","2020-01-29 08:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1004.8","...","1006.4","2020-01-30 22:38","1003.1","2020-01-30 14:57","10.3","13.4","2020-01-30 11:05","8.1","2020-01-30 23:33","...","54","37","2020-01-30 13:27","1.5","115","8.0","12","2020-01-30 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1005.9","...","1007.7","2020-01-31 09:43","1004.2","2020-01-31 16:06","10.8","15.0","2020-01-31 14:31","7.4","2020-01-31 06:00","...","57","41","2020-01-31 13:36","2.1","67","9.3","93","2020-01-31 11:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
