"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"17","991.1","...","992.3","2020-06-17 22:35","989.6","2020-06-17 15:35","29.7","32.7","2020-06-17 12:57","26.7","2020-06-17 05:16","...","65","53","2020-06-17 15:43","1.2","270","11.2","259","2020-06-17 15:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","991.1","...","993.0","2020-06-18 08:25","989.3","2020-06-18 17:15","29.5","33.8","2020-06-18 13:40","26.2","2020-06-18 05:02","...","68","54","2020-06-18 13:38","1.5","263","12.2","260","2020-06-18 07:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","991.8","...","993.0","2020-06-19 22:33","990.7","2020-06-19 15:23","29.9","33.0","2020-06-19 15:45","27.0","2020-06-19 03:52","...","65","55","2020-06-19 15:45","1.5","263","13.4","257","2020-06-19 12:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","991.4","...","992.8","2020-06-20 07:07","989.5","2020-06-20 16:09","29.8","32.4","2020-06-20 14:57","27.4","2020-06-20 04:44","...","67","56","2020-06-20 08:51","1.6","267","10.5","261","2020-06-20 09:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","988.6","...","990.8","2020-06-21 00:22","985.9","2020-06-21 17:09","29.7","32.7","2020-06-21 14:47","26.9","2020-06-21 05:09","...","68","55","2020-06-21 10:24","1.8","262","14.3","264","2020-06-21 10:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","989.1","...","990.7","2020-06-22 22:26","988.2","2020-06-22 03:04","30.0","32.5","2020-06-22 13:48","27.6","2020-06-22 02:16","...","65","56","2020-06-22 10:18","1.7","265","14.4","260","2020-06-22 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","989.8","...","990.7","2020-06-23 22:56","988.8","2020-06-23 16:31","30.7","33.7","2020-06-23 11:04","27.6","2020-06-23 05:20","...","64","49","2020-06-23 10:54","1.4","263","12.9","260","2020-06-23 10:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","989.4","...","990.7","2020-06-24 07:56","987.8","2020-06-24 15:55","30.2","34.3","2020-06-24 11:36","27.7","2020-06-24 05:21","...","69","50","2020-06-24 11:51","1.3","262","10.5","264","2020-06-24 13:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","990.3","...","992.2","2020-06-25 22:39","988.8","2020-06-25 15:47","30.5","33.2","2020-06-25 10:39","27.5","2020-06-25 04:27","...","64","50","2020-06-25 09:54","2.0","265","12.9","255","2020-06-25 12:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","992.5","...","...","...","...","...","29.3","...","...","...","...","...","69","...","...","1.4","92","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","992.4","...","993.6","2020-06-27 08:50","991.0","2020-06-27 14:34","30.1","32.7","2020-06-27 12:50","26.2","2020-06-27 01:30","...","69","56","2020-06-27 09:50","2.3","271","11.9","269","2020-06-27 14:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","991.5","...","992.9","2020-06-28 07:33","990.3","2020-06-28 23:59","29.8","33.2","2020-06-28 10:32","27.3","2020-06-28 05:05","...","68","46","2020-06-28 10:03","1.5","122","9.9","268","2020-06-28 14:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","989.3","...","991.1","2020-06-29 08:11","987.8","2020-06-29 17:01","30.3","33.5","2020-06-29 12:25","27.2","2020-06-29 06:08","...","68","56","2020-06-29 10:10","1.5","263","12.1","263","2020-06-29 10:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","988.5","...","990.0","2020-06-30 22:03","987.3","2020-06-30 16:48","30.0","33.1","2020-06-30 13:24","27.6","2020-06-30 04:43","...","73","64","2020-06-30 09:34","1.6","261","12.3","260","2020-06-30 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
