"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.8","...","1009.7","2019-02-01 09:59","1004.1","2019-02-01 23:57","13.3","15.0","2019-02-01 23:59","12.1","2019-02-01 12:03","...","77","73","2019-02-01 18:59","2.7","81","11.0","81","2019-02-01 18:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1001.9","...","1004.3","2019-02-02 00:08","999.9","2019-02-02 15:25","16.8","23.3","2019-02-02 12:46","13.8","2019-02-02 04:04","...","79","54","2019-02-02 11:42","0.9","310","5.5","290","2019-02-02 14:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1001.2","...","1002.8","2019-02-03 09:01","999.9","2019-02-03 14:52","19.4","25.3","2019-02-03 11:12","14.8","2019-02-03 02:05","...","78","54","2019-02-03 11:12","1.3","116","7.3","312","2019-02-03 14:23","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1003.3","...","1006.2","2019-02-04 09:31","1001.5","2019-02-04 01:59","16.2","20.3","2019-02-04 01:25","14.8","2019-02-04 07:16","...","88","78","2019-02-04 10:52","2.0","29","9.9","19","2019-02-04 04:34","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1000.3","...","1002.6","2019-02-05 08:15","997.7","2019-02-05 14:01","15.6","17.8","2019-02-05 13:50","14.4","2019-02-05 07:50","...","90","78","2019-02-05 13:51","1.5","26","7.1","24","2019-02-05 05:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","998.1","...","1001.1","2019-02-06 00:11","995.4","2019-02-06 14:44","18.3","22.8","2019-02-06 11:03","15.5","2019-02-06 04:33","...","84","63","2019-02-06 10:50","1.1","85","5.9","279","2019-02-06 15:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","998.9","...","1001.4","2019-02-07 22:59","996.0","2019-02-07 14:13","20.6","28.6","2019-02-07 12:58","15.3","2019-02-07 23:55","...","75","26","2019-02-07 13:34","1.8","25","11.2","262","2019-02-07 12:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1001.5","...","1004.0","2019-02-08 08:42","999.5","2019-02-08 15:23","14.6","15.6","2019-02-08 01:12","13.8","2019-02-08 09:59","...","88","82","2019-02-08 13:16","2.1","17","8.3","35","2019-02-08 15:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1003.8","...","1006.2","2019-02-09 20:57","1000.7","2019-02-09 02:18","14.5","15.3","2019-02-09 14:45","13.6","2019-02-09 21:20","...","91","84","2019-02-09 23:20","1.7","26","7.7","75","2019-02-09 23:19","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1006.4","...","1008.3","2019-02-10 22:43","1004.5","2019-02-10 02:52","14.9","17.2","2019-02-10 11:30","13.4","2019-02-10 01:55","...","88","78","2019-02-10 11:22","1.9","24","8.1","42","2019-02-10 08:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1008.6","...","1010.1","2019-02-11 09:18","1007.2","2019-02-11 23:51","14.7","16.7","2019-02-11 10:53","13.3","2019-02-11 04:56","...","87","74","2019-02-11 10:42","2.5","32","10.9","50","2019-02-11 19:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1006.6","...","1008.8","2019-02-12 09:04","1004.4","2019-02-12 15:33","18.4","22.6","2019-02-12 12:52","15.6","2019-02-13 00:00","...","87","72","2019-02-12 12:51","1.9","65","9.8","107","2019-02-12 03:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.1","...","1008.2","2019-02-13 10:15","1004.5","2019-02-13 15:27","17.1","18.4","2019-02-13 15:40","16.0","2019-02-13 06:11","...","89","77","2019-02-13 15:42","1.7","60","8.9","85","2019-02-13 16:30","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1005.2","...","1007.2","2019-02-14 09:35","1004.0","2019-02-14 03:05","17.0","17.7","2019-02-14 01:36","16.1","2019-02-14 17:56","...","92","87","2019-02-14 01:15","1.4","30","7.3","25","2019-02-14 11:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1003.3","...","1005.4","2019-02-15 08:56","1000.8","2019-02-15 14:59","19.3","25.3","2019-02-15 13:45","17.0","2019-02-15 01:15","...","86","63","2019-02-15 13:45","0.7","70","5.3","7","2019-02-15 15:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
