"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1005.8","1007.0","1007.4","2021-06-10 22:12","1003.8","2021-06-10 16:09","28.9","34.6","2021-06-10 12:03","24.3","2021-06-10 23:54","22.5","71","43","2021-06-10 11:08","1.3","210","6.7","50","2021-06-10 16:54","5.5","3.0","1.5","2021-06-10 22:23","3.0","2021-06-10 22:21","10.4","76.4","20.69","25.0","-5.3","...","...","6.4"
"11","1006.5","1007.7","1009.0","2021-06-11 22:12","1005.0","2021-06-11 15:59","29.5","35.1","2021-06-11 13:12","24.1","2021-06-11 05:08","22.8","69","45","2021-06-11 13:40","1.3","200","8.0","310","2021-06-11 12:58","0.5","0.5","0.5","2021-06-11 00:02","0.5","2021-06-11 00:01","8.8","64.6","19.50","24.0","1.6","...","...","6.3"
"12","1008.8","1010.0","1011.1","2021-06-12 22:49","1007.2","2021-06-12 16:33","29.8","35.6","2021-06-12 12:47","25.4","2021-06-12 23:30","23.0","69","43","2021-06-12 12:52","1.6","200","8.1","220","2021-06-12 21:23","1.5","2.0","1.0","2021-06-12 22:56","1.5","2021-06-12 22:17","9.9","72.7","21.57","19.0","-3.5","...","...","7.3"
"13","1008.2","1009.4","1010.8","2021-06-13 08:18","1005.6","2021-06-13 16:35","29.6","34.5","2021-06-13 13:54","25.3","2021-06-13 04:49","23.9","73","50","2021-06-13 14:04","1.3","210","7.1","250","2021-06-13 09:34","0.0","0.0","0.0","...","0.0","...","5.7","41.8","15.36","22.3","5.5","...","...","7.5"
"14","1004.2","1005.4","1006.9","2021-06-14 00:01","1001.9","2021-06-14 16:12","30.7","35.4","2021-06-14 11:58","26.4","2021-06-14 05:32","23.3","66","46","2021-06-14 11:59","2.3","220","10.6","200","2021-06-14 09:43","0.0","0.0","0.0","...","0.0","...","8.7","63.8","19.79","26.3","4.3","...","...","5.6"
"15","1001.9","1003.1","1003.0","2021-06-15 07:37","1000.5","2021-06-15 16:33","31.1","34.9","2021-06-15 14:30","27.0","2021-06-15 05:05","23.5","65","48","2021-06-15 14:13","2.5","220","12.3","250","2021-06-15 12:51","0.0","0.0","0.0","...","0.0","...","11.3","82.9","22.53","28.5","5.7","...","...","4.6"
"16","1003.1","1004.3","1004.7","2021-06-16 22:49","1001.2","2021-06-16 01:20","31.6","35.8","2021-06-16 14:09","27.7","2021-06-16 05:46","22.6","60","43","2021-06-16 14:16","3.7","220","16.7","230","2021-06-16 12:40","0.0","0.0","0.0","...","0.0","...","11.1","81.4","22.88","27.5","6.6","...","...","4.0"
"17","1004.4","1005.6","1005.7","2021-06-17 07:15","1003.0","2021-06-17 16:34","32.0","36.5","2021-06-17 13:33","27.4","2021-06-17 05:30","22.8","59","43","2021-06-17 11:56","3.2","230","12.9","200","2021-06-17 17:14","0.0","0.0","0.0","...","0.0","...","11.7","85.8","22.40","25.0","5.3","...","...","4.3"
"18","1003.0","1004.2","1004.8","2021-06-18 00:05","1000.8","2021-06-18 15:53","32.3","36.8","2021-06-18 13:19","28.2","2021-06-18 04:10","23.0","59","40","2021-06-18 13:32","3.5","220","16.6","190","2021-06-18 13:34","0.0","0.0","0.0","...","0.0","...","11.7","85.7","23.38","26.3","6.7","...","...","5.6"
"19","1001.0","1002.2","1002.9","2021-06-19 00:01","998.8","2021-06-19 16:20","32.3","36.7","2021-06-19 14:35","27.8","2021-06-19 05:15","22.7","58","40","2021-06-19 13:55","3.1","220","13.3","180","2021-06-19 15:27","0.0","0.0","0.0","...","0.0","...","11.9","87.2","24.17","25.0","5.7","...","...","4.8"
"20","1000.0","1001.2","1001.3","2021-06-20 21:43","997.9","2021-06-20 17:10","31.7","36.4","2021-06-20 11:57","27.5","2021-06-20 05:35","23.1","62","42","2021-06-20 12:56","2.5","220","14.4","240","2021-06-20 13:01","0.0","0.0","0.0","...","0.0","...","7.6","55.7","18.89","25.0","5.3","...","...","6.4"
"21","1000.8","1002.0","1003.1","2021-06-21 21:58","999.5","2021-06-21 14:33","30.9","34.4","2021-06-21 09:45","28.2","2021-06-21 04:44","23.3","65","45","2021-06-21 09:34","2.5","240","15.2","200","2021-06-21 10:35","T","1.1","T","2021-06-21 22:45","T","2021-06-21 22:45","3.4","24.9","13.75","23.1","-3.8","...","...","7.4"
"22","1003.4","1004.6","1006.1","2021-06-22 22:03","1001.0","2021-06-22 02:04","27.4","31.3","2021-06-22 11:57","24.7","2021-06-22 21:22","24.6","85","61","2021-06-22 12:06","1.5","260","8.9","270","2021-06-22 14:21","18.0","10.6","6.0","2021-06-22 14:35","10.5","2021-06-22 14:30","0.1","0.7","5.19","14.1","-0.9","...","...","9.9"
"23","1006.2","1007.4","1008.3","2021-06-23 20:57","1003.9","2021-06-23 02:51","25.5","29.1","2021-06-23 11:04","23.4","2021-06-23 19:43","23.3","88","66","2021-06-23 11:09","1.4","70","8.8","70","2021-06-23 15:24","36.0","10.2","4.0","2021-06-23 14:30","16.5","2021-06-23 14:17","0.0","0.0","6.02","15.1","-1.0","...","...","9.9"
"24","1006.1","1007.3","1007.2","2021-06-24 00:01","1004.9","2021-06-24 17:06","25.8","28.8","2021-06-24 10:29","24.0","2021-06-24 01:48","23.6","88","68","2021-06-24 08:55","0.7","200","5.6","60","2021-06-24 09:13","6.5","8.4","2.0","2021-06-24 14:50","4.5","2021-06-24 14:23","0.6","4.4","6.80","12.9","-0.9","...","...","9.9"
"25","1005.8","1007.0","1007.1","2021-06-25 21:58","1004.4","2021-06-25 16:09","26.4","29.4","2021-06-25 12:06","24.7","2021-06-25 03:03","23.9","87","64","2021-06-25 12:09","0.9","190","3.9","360","2021-06-25 12:28","6.5","7.4","1.0","2021-06-25 17:35","2.0","2021-06-25 18:23","0.2","1.5","5.29","14.9","-0.2","...","...","9.9"
"26","1005.5","1006.7","1006.9","2021-06-26 08:36","1004.0","2021-06-26 16:16","29.0","34.5","2021-06-26 13:17","24.6","2021-06-26 05:00","23.4","74","47","2021-06-26 15:00","1.8","220","11.7","190","2021-06-26 15:30","0.0","0.0","0.0","...","0.0","...","7.6","55.7","18.99","24.9","4.3","...","...","7.4"
"27","1003.8","1005.0","1005.9","2021-06-27 00:01","1001.7","2021-06-27 16:53","30.5","36.3","2021-06-27 12:36","25.5","2021-06-27 04:44","22.6","65","42","2021-06-27 12:38","2.2","230","11.4","220","2021-06-27 11:14","0.0","0.0","0.0","...","0.0","...","10.8","79.2","21.31","25.0","5.5","...","...","7.1"
"28","1002.2","1003.4","1003.3","2021-06-28 22:46","1000.6","2021-06-28 15:31","30.1","34.6","2021-06-28 14:32","26.4","2021-06-28 04:01","22.5","65","45","2021-06-28 13:41","2.9","220","16.2","230","2021-06-28 09:35","0.0","0.0","0.0","...","0.0","...","2.5","18.3","13.42","25.0","4.0","...","...","8.1"
"29","1002.9","1004.1","1004.0","2021-06-29 20:07","1001.4","2021-06-29 15:35","30.9","35.9","2021-06-29 14:21","27.3","2021-06-29 01:53","22.5","62","41","2021-06-29 14:25","3.6","220","16.6","230","2021-06-29 15:10","0.0","0.0","0.0","...","0.0","...","3.6","26.4","15.33","28.1","8.1","...","...","8.3"
"30","1004.2","1005.4","1005.2","2021-06-30 22:21","1003.0","2021-06-30 15:55","30.7","34.8","2021-06-30 11:18","26.8","2021-06-30 05:41","23.2","65","47","2021-06-30 11:03","2.5","220","11.9","210","2021-06-30 11:11","0.0","0.0","0.0","...","0.0","...","8.1","59.4","19.61","23.8","5.4","...","...","6.6"
