"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1008.0","1009.2","1009.6","2021-10-10 00:01","1006.0","2021-10-10 14:21","29.7","33.0","2021-10-10 12:11","27.2","2021-10-10 22:41","22.2","66","41","2021-10-10 12:57","3.3","70","14.4","70","2021-10-10 12:04","T","0.5","T","2021-10-10 22:30","T","2021-10-10 22:30","8.1","69.8","15.27","35.0","-0.1","...","...","2.5"
"11","1003.9","1005.1","1007.5","2021-10-11 00:01","1000.9","2021-10-11 23:55","26.7","28.5","2021-10-11 15:19","25.5","2021-10-11 04:53","25.4","93","79","2021-10-11 01:01","4.7","70","18.5","80","2021-10-11 19:25","99.0","14.6","8.0","2021-10-11 22:49","13.5","2021-10-11 04:23","0.1","0.9","3.49","9.5","-0.7","...","...","10.0"
"12","1002.3","1003.5","1005.8","2021-10-12 22:36","998.8","2021-10-12 04:12","28.1","31.6","2021-10-12 13:42","25.7","2021-10-12 02:16","25.3","85","59","2021-10-12 13:43","3.9","70","14.9","80","2021-10-12 08:09","25.5","14.3","3.0","2021-10-12 01:10","9.0","2021-10-12 00:46","2.0","17.3","8.49","9.8","-0.3","...","...","8.8"
"13","1007.2","1008.4","1009.6","2021-10-13 22:19","1005.0","2021-10-13 03:52","27.8","29.1","2021-10-13 08:13","26.2","2021-10-13 23:35","24.5","83","74","2021-10-13 10:55","2.2","70","8.0","80","2021-10-13 21:35","5.0","6.5","1.0","2021-10-13 00:56","1.5","2021-10-13 00:09","0.0","0.0","5.78","35.0","-0.2","...","...","9.5"
"14","1009.1","1010.3","1010.8","2021-10-14 08:24","1007.3","2021-10-14 04:04","28.3","29.8","2021-10-14 11:59","26.2","2021-10-14 00:06","22.9","73","61","2021-10-14 12:52","2.7","70","10.5","90","2021-10-14 19:27","0.5","0.3","0.5","2021-10-14 00:10","0.5","2021-10-14 00:10","0.0","0.0","7.86","26.0","2.6","...","...","9.0"
"15","1009.4","1010.6","1010.8","2021-10-15 21:33","1007.8","2021-10-15 14:36","28.8","32.0","2021-10-15 11:55","26.7","2021-10-15 06:17","20.9","63","43","2021-10-15 13:26","3.0","70","11.1","90","2021-10-15 11:49","0.0","0.0","0.0","...","0.0","...","8.0","69.7","15.92","25.0","4.2","...","...","4.3"
"16","1013.3","1014.6","1019.1","2021-10-16 23:36","1010.0","2021-10-16 01:36","27.7","33.5","2021-10-16 13:41","22.3","2021-10-16 22:59","21.2","70","38","2021-10-16 13:37","3.3","70","13.3","70","2021-10-16 15:29","14.5","4.6","4.5","2021-10-16 18:25","8.5","2021-10-16 18:07","6.8","59.3","13.04","22.0","-4.6","...","...","5.3"
"17","1020.3","1021.5","1021.8","2021-10-17 08:07","1019.0","2021-10-17 00:02","22.4","23.7","2021-10-17 10:40","20.5","2021-10-17 20:50","17.0","72","61","2021-10-17 13:35","3.4","70","10.8","70","2021-10-17 13:50","0.0","0.0","0.0","...","0.0","...","0.0","0.0","4.33","31.3","2.9","...","...","9.8"
"18","1017.8","1019.0","1019.3","2021-10-18 09:10","1016.0","2021-10-18 14:34","22.7","25.2","2021-10-18 10:47","20.1","2021-10-18 06:22","17.3","72","52","2021-10-18 10:43","2.3","70","10.4","80","2021-10-18 16:07","0.0","0.0","0.0","...","0.0","...","0.3","2.6","7.08","17.0","2.1","...","...","9.8"
"19","1017.4","1018.6","1019.0","2021-10-19 08:08","1015.4","2021-10-19 15:07","23.9","26.8","2021-10-19 14:09","22.0","2021-10-19 05:33","18.3","72","50","2021-10-19 14:35","2.1","70","8.2","80","2021-10-19 13:36","0.0","0.0","0.0","...","0.0","...","1.9","16.7","8.04","22.5","2.1","...","...","7.8"
"20","1015.0","1016.2","1017.6","2021-10-20 00:02","1012.8","2021-10-20 15:05","24.5","27.6","2021-10-20 11:55","22.9","2021-10-20 02:54","20.1","77","58","2021-10-20 13:35","2.2","70","9.9","70","2021-10-20 07:48","0.0","0.0","0.0","...","0.0","...","0.9","7.9","9.01","23.5","-3.6","...","...","9.3"
"21","1014.5","1015.7","1017.5","2021-10-21 20:56","1011.8","2021-10-21 03:36","22.2","24.0","2021-10-21 04:47","19.8","2021-10-21 20:29","20.3","89","81","2021-10-21 07:28","1.3","40","7.1","340","2021-10-21 13:48","10.5","12.6","2.0","2021-10-21 20:20","4.5","2021-10-21 20:10","0.0","0.0","1.18","25.0","-0.4","...","...","10.0"
"22","1019.0","1020.3","1021.1","2021-10-22 21:42","1016.3","2021-10-22 01:50","19.7","20.5","2021-10-22 11:38","19.2","2021-10-22 03:06","18.8","95","90","2021-10-22 18:21","1.6","80","8.6","80","2021-10-22 22:24","27.5","19.0","2.0","2021-10-22 05:55","5.5","2021-10-22 08:31","0.0","0.0","1.39","5.8","-1.0","...","...","10.0"
"23","1019.6","1020.9","1021.1","2021-10-23 09:33","1018.0","2021-10-23 15:00","20.0","20.9","2021-10-23 07:21","19.1","2021-10-23 00:47","18.3","90","79","2021-10-23 07:18","2.9","70","10.4","80","2021-10-23 09:10","7.0","10.4","0.5","2021-10-23 00:29","2.0","2021-10-23 11:00","0.0","0.0","0.29","11.5","-0.8","...","...","10.0"
"24","1017.6","1018.9","1019.3","2021-10-24 00:12","1015.8","2021-10-24 15:06","20.3","21.1","2021-10-24 12:49","19.5","2021-10-24 02:09","19.7","97","90","2021-10-24 00:01","1.2","60","6.6","50","2021-10-24 00:22","27.0","16.2","3.0","2021-10-24 08:14","7.0","2021-10-24 07:30","0.0","0.0","1.05","4.8","-0.3","...","...","10.0"
"25","1016.4","1017.7","1017.7","2021-10-25 09:29","1015.0","2021-10-25 14:35","21.4","23.3","2021-10-25 14:42","20.1","2021-10-25 04:29","20.0","92","82","2021-10-25 23:52","1.1","70","8.5","80","2021-10-25 15:34","3.5","3.5","0.5","2021-10-25 00:19","1.5","2021-10-25 00:25","0.0","0.0","2.77","9.0","-0.6","...","...","10.0"
"26","1015.3","1016.5","1016.7","2021-10-26 09:30","1013.6","2021-10-26 15:24","23.9","27.0","2021-10-26 12:02","21.2","2021-10-26 00:58","19.0","74","57","2021-10-26 12:07","2.8","70","11.9","80","2021-10-26 15:56","0.0","0.0","0.0","...","0.0","...","3.3","29.4","10.26","26.3","2.6","...","...","7.8"
"27","1016.8","1018.0","1018.0","2021-10-27 09:09","1015.1","2021-10-27 03:28","23.9","26.6","2021-10-27 13:42","22.8","2021-10-27 03:49","18.0","70","51","2021-10-27 13:47","2.7","70","10.9","80","2021-10-27 14:36","0.0","0.0","0.0","...","0.0","...","1.8","16.1","8.44","36.3","3.7","...","...","7.8"
"28","1018.1","1019.3","1019.7","2021-10-28 09:14","1016.7","2021-10-28 14:42","23.6","27.5","2021-10-28 12:13","21.6","2021-10-28 23:29","15.9","63","43","2021-10-28 13:47","2.3","70","11.1","80","2021-10-28 16:01","0.0","0.0","0.0","...","0.0","...","5.2","46.5","11.30","18.5","2.1","...","...","6.0"
"29","1018.3","1019.6","1020.2","2021-10-29 08:08","1017.0","2021-10-29 13:34","22.5","25.6","2021-10-29 11:07","20.9","2021-10-29 03:19","16.5","69","46","2021-10-29 10:43","1.7","70","9.9","90","2021-10-29 11:50","0.0","0.0","0.0","...","0.0","...","1.0","9.0","6.00","33.8","-1.8","...","...","8.8"
"30","1018.8","1020.0","1020.3","2021-10-30 09:25","1017.0","2021-10-30 03:12","22.3","23.4","2021-10-30 15:59","20.9","2021-10-30 08:28","18.4","79","69","2021-10-30 14:09","1.0","70","4.8","90","2021-10-30 22:38","1.0","2.2","0.5","2021-10-30 08:05","1.0","2021-10-30 07:35","0.0","0.0","2.27","18.5","-1.3","...","...","10.0"
"31","1018.4","1019.7","1019.7","2021-10-31 21:11","1016.2","2021-10-31 13:11","23.4","26.9","2021-10-31 11:47","21.9","2021-10-31 04:45","18.8","76","55","2021-10-31 13:49","2.1","70","10.9","80","2021-10-31 13:49","0.0","0.0","0.0","...","0.0","...","2.7","24.3","9.51","13.8","2.7","...","...","9.0"
